,epoach,iteration,loss,rouge-1,rouge-2,rouge-l,rouge-avg
907,0,907,"tensor(0.7489, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
908,0,908,"tensor(0.6330, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
909,0,909,"tensor(0.5817, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
910,0,910,"tensor(0.6455, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
911,0,911,"tensor(0.5203, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
912,0,912,"tensor(0.6934, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
913,0,913,"tensor(0.5971, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
914,0,914,"tensor(0.7795, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
915,0,915,"tensor(0.6281, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
916,0,916,"tensor(0.6741, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
917,0,917,"tensor(0.6629, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
918,0,918,"tensor(0.4778, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
919,0,919,"tensor(0.4758, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
920,0,920,"tensor(0.9048, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
921,0,921,"tensor(0.6606, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
922,0,922,"tensor(1.1431, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
923,0,923,"tensor(1.1409, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
924,0,924,"tensor(0.7728, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
925,0,925,"tensor(0.8594, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
926,0,926,"tensor(0.5830, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
927,0,927,"tensor(1.4319, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
928,0,928,"tensor(0.8156, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
929,0,929,"tensor(0.5914, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
930,0,930,"tensor(0.7957, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
931,0,931,"tensor(1.5972, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
932,0,932,"tensor(0.8007, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
933,0,933,"tensor(0.9883, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
934,0,934,"tensor(0.6324, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
935,0,935,"tensor(0.8752, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
936,0,936,"tensor(0.5784, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
937,0,937,"tensor(1.1580, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
938,0,938,"tensor(0.9293, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
939,0,939,"tensor(0.7589, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
940,0,940,"tensor(1.1557, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
941,0,941,"tensor(0.8854, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
942,0,942,"tensor(0.5518, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
943,0,943,"tensor(0.8465, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
944,0,944,"tensor(0.9996, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
945,0,945,"tensor(0.5405, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
946,0,946,"tensor(0.7058, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
947,0,947,"tensor(0.7900, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
948,0,948,"tensor(0.7185, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
949,0,949,"tensor(0.9248, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
950,0,950,"tensor(0.7133, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
951,0,951,"tensor(0.7511, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
952,0,952,"tensor(0.7663, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
953,0,953,"tensor(0.5828, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
954,0,954,"tensor(1.0565, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
955,0,955,"tensor(0.8077, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
956,0,956,"tensor(0.7495, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
957,0,957,"tensor(0.7499, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
958,0,958,"tensor(1.4450, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
959,0,959,"tensor(0.8271, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
960,0,960,"tensor(0.6550, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
961,0,961,"tensor(0.7057, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
962,0,962,"tensor(0.7807, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
963,0,963,"tensor(1.1967, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
964,0,964,"tensor(1.0139, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
965,0,965,"tensor(0.6925, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
966,0,966,"tensor(0.5701, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
967,0,967,"tensor(1.0333, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
968,0,968,"tensor(0.5241, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
969,0,969,"tensor(0.7146, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
970,0,970,"tensor(0.3649, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
971,0,971,"tensor(1.0611, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
972,0,972,"tensor(0.4699, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
973,0,973,"tensor(0.7060, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
974,0,974,"tensor(0.7120, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
975,0,975,"tensor(0.6832, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
976,0,976,"tensor(0.7725, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
977,0,977,"tensor(1.1848, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
978,0,978,"tensor(0.8090, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
979,0,979,"tensor(0.8691, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
980,0,980,"tensor(0.8873, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
981,0,981,"tensor(0.7322, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
982,0,982,"tensor(0.6103, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
983,0,983,"tensor(0.5964, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
984,0,984,"tensor(0.8265, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
985,0,985,"tensor(0.6281, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
986,0,986,"tensor(0.7879, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
987,0,987,"tensor(0.6074, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
988,0,988,"tensor(0.8843, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
989,0,989,"tensor(0.4799, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
990,0,990,"tensor(0.3823, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
991,0,991,"tensor(0.5810, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
992,0,992,"tensor(0.9403, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
993,0,993,"tensor(0.8404, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
994,0,994,"tensor(0.9203, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
995,0,995,"tensor(1.1364, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
996,0,996,"tensor(0.6566, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
997,0,997,"tensor(0.8616, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
998,0,998,"tensor(0.6553, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
999,0,999,"tensor(0.6207, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1000,0,1000,"tensor(0.6456, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1001,0,1000,"tensor(0.6456, device='cuda:0', grad_fn=<NllLossBackward0>)",0.3143829433291613,0.08716618430070405,0.2890532850545888,0.23020080422815137
1002,0,1001,"tensor(0.9601, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1003,0,1002,"tensor(0.9098, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1004,0,1003,"tensor(0.9568, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1005,0,1004,"tensor(0.9554, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1006,0,1005,"tensor(1.1825, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1007,0,1006,"tensor(1.1237, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1008,0,1007,"tensor(0.6362, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1009,0,1008,"tensor(0.8670, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1010,0,1009,"tensor(0.7146, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1011,0,1010,"tensor(1.0525, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
1012,0,1011,"tensor(0.7413, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
